date,total_admissions,total_deaths,avg_icu_utilization,avg_bed_occupancy,year,month,day_of_week,is_weekend,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_std_7
2023-05-21,1008.0,61.0,0.6670858097967516,0.6911537417028664,2023,5,6,1,1140.0,1055.0,1301.0,1210.7142857142858,1261.9285714285713,131.23987489261003
2023-05-22,1126.0,108.0,0.6821111437621808,0.7003219522617625,2023,5,0,0,1008.0,1099.0,1280.0,1214.5714285714287,1250.9285714285713,127.76000566508381
2023-05-23,1243.0,58.0,0.7098042214680704,0.7278694899560344,2023,5,1,0,1126.0,1355.0,1492.0,1198.5714285714287,1233.142857142857,113.45462696988372
2023-05-24,1140.0,56.0,0.7110131192837125,0.736322087029776,2023,5,2,0,1243.0,1293.0,1400.0,1176.7142857142858,1214.5714285714287,106.77189749723954
2023-05-25,1152.0,98.0,0.7005614718401622,0.7365860200479415,2023,5,3,0,1140.0,1242.0,1394.0,1163.857142857143,1197.2857142857142,102.95051978369204
2023-05-26,1123.0,49.0,0.7002047579473547,0.7250361643193896,2023,5,4,0,1152.0,1338.0,1322.0,1133.142857142857,1183.0714285714287,68.71784962486448
2023-05-27,1114.0,62.0,0.6809358320918749,0.698276751779484,2023,5,5,1,1123.0,1140.0,1249.0,1129.4285714285713,1173.4285714285713,68.98757652076438
2023-05-28,896.0,42.0,0.6596252779932844,0.6829484567143941,2023,5,6,1,1114.0,1008.0,1055.0,1113.4285714285713,1162.0714285714287,105.28351745426038
2023-05-29,1001.0,56.0,0.649618268528072,0.6808177724287693,2023,5,0,0,896.0,1126.0,1099.0,1095.5714285714287,1155.0714285714287,113.10593433093936
2023-05-30,1136.0,50.0,0.6704168165981201,0.6981882474997682,2023,5,1,0,1001.0,1243.0,1355.0,1080.2857142857142,1139.4285714285713,95.76136013633254
2023-05-31,1189.0,59.0,0.6938933236132322,0.7243336216784002,2023,5,2,0,1136.0,1140.0,1293.0,1087.2857142857142,1132.0,102.41372675815367
2023-06-01,1164.0,57.0,0.704729590792252,0.7320306446854558,2023,6,3,0,1189.0,1152.0,1242.0,1089.0,1126.4285714285713,103.76897416820862
2023-06-02,1111.0,65.0,0.6952996794780547,0.7261811766007498,2023,6,4,0,1164.0,1123.0,1338.0,1087.2857142857142,1110.2142857142858,103.21129506257425
2023-06-03,1030.0,84.0,0.6756717536728702,0.7082333839794854,2023,6,5,1,1111.0,1114.0,1140.0,1075.2857142857142,1102.357142857143,104.46325396278671
2023-06-04,955.0,60.0,0.6663849108773563,0.6950408445513547,2023,6,6,1,1030.0,896.0,1008.0,1083.7142857142858,1098.5714285714287,88.79135522012865
2023-06-05,914.0,49.0,0.6721769326858543,0.7035041069598174,2023,6,0,0,955.0,1001.0,1126.0,1071.2857142857142,1083.4285714285713,106.60161706947495
2023-06-06,1129.0,52.0,0.6997519532204357,0.7261510281833229,2023,6,1,0,914.0,1136.0,1243.0,1070.2857142857142,1075.2857142857142,105.9240518571064
2023-06-07,1015.0,51.0,0.7038397683797017,0.7368169419504332,2023,6,2,0,1129.0,1189.0,1140.0,1045.4285714285713,1066.357142857143,93.05707414023428
2023-06-08,1104.0,65.0,0.7035051665457515,0.7372274873205861,2023,6,3,0,1015.0,1164.0,1152.0,1036.857142857143,1062.9285714285713,82.47712525541938
2023-06-09,955.0,57.0,0.69545973112237,0.7282737090486983,2023,6,4,0,1104.0,1111.0,1123.0,1014.5714285714286,1050.9285714285713,80.14748310172212
2023-06-10,968.0,61.0,0.6872795067409853,0.7064673307392801,2023,6,5,1,955.0,1030.0,1114.0,1005.7142857142857,1040.5,81.5714702688782
2023-06-11,900.0,61.0,0.6740016609852538,0.695664120519165,2023,6,6,1,968.0,955.0,896.0,997.8571428571429,1040.7857142857142,89.53105340456564
2023-06-12,890.0,66.0,0.6822229223298997,0.7004517794398221,2023,6,0,0,900.0,914.0,1001.0,994.4285714285714,1032.857142857143,93.64268460949855
2023-06-13,1007.0,55.0,0.7034743786492699,0.7255681673627623,2023,6,1,0,890.0,1129.0,1136.0,977.0,1023.6428571428571,73.63875791041137
2023-06-14,1053.0,51.0,0.7145495240153134,0.7338743920421517,2023,6,2,0,1007.0,1015.0,1189.0,982.4285714285714,1013.9285714285714,78.16831656244914
2023-06-15,1042.0,61.0,0.7168508429570464,0.7341915475384744,2023,6,3,0,1053.0,1104.0,1164.0,973.5714285714286,1005.2142857142857,64.3968351774671
2023-06-16,996.0,48.0,0.7103448942928259,0.7272850414028307,2023,6,4,0,1042.0,955.0,1111.0,979.4285714285714,997.0,64.29063473171841
2023-06-17,913.0,50.0,0.6863992117685789,0.705242595642868,2023,6,5,1,996.0,968.0,1030.0,971.5714285714286,988.6428571428571,69.10103024466314
2023-06-18,876.0,48.0,0.6720860058520479,0.6934123004614704,2023,6,6,1,913.0,900.0,955.0,968.1428571428571,983.0,73.68724125471768
2023-06-19,820.0,47.0,0.6711950783570292,0.6969027564203435,2023,6,0,0,876.0,890.0,914.0,958.1428571428571,976.2857142857143,89.18039502639708
2023-06-20,972.0,53.0,0.6961899892609209,0.7223735470766882,2023,6,1,0,820.0,1007.0,1129.0,953.1428571428571,965.0714285714286,86.93758023469594
2023-06-21,904.0,56.0,0.7005251882849783,0.7320868045494509,2023,6,2,0,972.0,1053.0,1015.0,931.8571428571429,957.1428571428571,75.96145639114641
2023-06-22,994.0,64.0,0.700303643310484,0.731328363960152,2023,6,3,0,904.0,1042.0,1104.0,925.0,949.2857142857143,65.85590330350902
2023-06-23,918.0,51.0,0.6960893159661916,0.7232010009486634,2023,6,4,0,994.0,996.0,955.0,913.8571428571429,946.6428571428571,57.96673923090645
2023-06-24,934.0,33.0,0.6755641892560923,0.702078123429019,2023,6,5,1,918.0,913.0,968.0,916.8571428571429,944.2142857142857,58.45633290811124
2023-06-25,854.0,49.0,0.6580374753483761,0.6907551761343115,2023,6,6,1,934.0,876.0,900.0,913.7142857142857,940.9285714285714,61.52970633625527
2023-06-26,877.0,42.0,0.6663121756986969,0.7004403989468888,2023,6,0,0,854.0,820.0,890.0,921.8571428571429,940.0,49.693824469417706
2023-06-27,1000.0,54.0,0.6915005222609799,0.7209634836655977,2023,6,1,0,877.0,972.0,1007.0,925.8571428571429,939.5,55.2220625329888
2023-06-28,1071.0,84.0,0.7021119838612017,0.7319084178159436,2023,6,2,0,1000.0,904.0,1053.0,949.7142857142857,940.7857142857143,76.26863550520663
2023-06-29,1011.0,53.0,0.7029474087878909,0.7304591179886047,2023,6,3,0,1071.0,994.0,1042.0,952.1428571428571,938.5714285714286,78.16100598805122
2023-06-30,945.0,50.0,0.6864688894295619,0.7222849052552759,2023,6,4,0,1011.0,918.0,996.0,956.0,934.9285714285714,76.85050422685168
2023-07-01,897.0,51.0,0.6650947923593128,0.6989648965949167,2023,7,5,1,945.0,934.0,913.0,950.7142857142857,933.7857142857143,79.8304751446844
2023-07-02,810.0,49.0,0.6446201463625642,0.6844106615416514,2023,7,6,1,897.0,854.0,876.0,944.4285714285714,929.0714285714286,89.82178121632664
2023-07-03,889.0,46.0,0.6581867427618543,0.685729924789595,2023,7,0,0,810.0,877.0,820.0,946.1428571428571,934.0,88.42403250095985
2023-07-04,1003.0,47.0,0.668787096714778,0.6900381079475716,2023,7,1,0,889.0,1000.0,972.0,946.5714285714286,936.2142857142857,88.7352938850921
2023-07-05,888.0,45.0,0.6621172166784516,0.690408321448402,2023,7,2,0,1003.0,1071.0,904.0,920.4285714285714,935.0714285714286,71.18955246996207
2023-07-06,1019.0,47.0,0.6809348053276624,0.7105872980929858,2023,7,3,0,888.0,1011.0,994.0,921.5714285714286,936.8571428571429,72.92886292504606
2023-07-07,1018.0,60.0,0.6900708621846887,0.716594766012417,2023,7,4,0,1019.0,945.0,918.0,932.0,944.0,81.5475321510172
2023-07-08,971.0,56.0,0.6759013252162858,0.7035963428736598,2023,7,5,1,1018.0,897.0,934.0,942.5714285714286,946.6428571428571,81.04907390509553
2023-07-09,921.0,45.0,0.6703272112884312,0.6926862834962914,2023,7,6,1,971.0,810.0,854.0,958.4285714285714,951.4285714285714,58.514548454839385
2023-07-10,975.0,49.0,0.6731268850395589,0.6997528787414902,2023,7,0,0,921.0,889.0,877.0,970.7142857142857,958.4285714285714,49.9022854703023
2023-07-11,1091.0,60.0,0.6978841698593505,0.7237507854403854,2023,7,1,0,975.0,1003.0,1000.0,983.2857142857143,964.9285714285714,67.406019230429
2023-07-12,1136.0,70.0,0.70226505445712,0.7357160453088908,2023,7,2,0,1091.0,888.0,1071.0,1018.7142857142857,969.5714285714286,73.84378620998882
2023-07-13,1025.0,55.0,0.6969110932022798,0.7343832023185924,2023,7,3,0,1136.0,1019.0,1011.0,1019.5714285714286,970.5714285714286,73.88246779541697
2023-07-14,1063.0,40.0,0.6984934921957302,0.728077423150246,2023,7,4,0,1025.0,1018.0,945.0,1026.0,979.0,75.65932416599527
2023-07-15,1071.0,49.0,0.6790251742307253,0.7076233954746838,2023,7,5,1,1063.0,971.0,897.0,1040.2857142857142,991.4285714285714,72.93539215287285
2023-07-16,967.0,43.0,0.6671831121490258,0.6963896427292098,2023,7,6,1,1071.0,921.0,810.0,1046.857142857143,1002.6428571428571,61.585789949723655
2023-07-17,1037.0,54.0,0.667297552440042,0.7039880979726507,2023,7,0,0,967.0,975.0,889.0,1055.7142857142858,1013.2142857142857,53.450021158338025
2023-07-18,1231.0,39.0,0.6892567158068494,0.7261072632944298,2023,7,1,0,1037.0,1091.0,1003.0,1075.7142857142858,1029.5,85.46093510191417
2023-07-19,1229.0,52.0,0.6881280817998411,0.7360432348484955,2023,7,2,0,1231.0,1136.0,888.0,1089.0,1053.857142857143,102.01960595847373
2023-07-20,1162.0,58.0,0.6979031710397137,0.7356579923672771,2023,7,3,0,1229.0,1025.0,1019.0,1108.5714285714287,1064.0714285714287,100.82965361212656
2023-07-21,1287.0,58.0,0.6907650106345735,0.7273245648941686,2023,7,4,0,1162.0,1063.0,1018.0,1140.5714285714287,1083.2857142857142,118.03369171925011
2023-07-22,1288.0,56.0,0.6723524905402414,0.7098608633501157,2023,7,5,1,1287.0,1071.0,971.0,1171.5714285714287,1105.9285714285713,125.00647602241193
2023-07-23,1136.0,50.0,0.6627278282373245,0.6982009856383532,2023,7,6,1,1288.0,967.0,921.0,1195.7142857142858,1121.2857142857142,90.45756700516763
2023-07-24,1202.0,42.0,0.6673493127056022,0.70255392389448,2023,7,0,0,1136.0,1037.0,975.0,1219.2857142857142,1137.5,57.814975815047696
2023-07-25,1341.0,60.0,0.6855805777735772,0.7236692211399662,2023,7,1,0,1202.0,1231.0,1091.0,1235.0,1155.357142857143,74.16647939999504
2023-07-26,1424.0,45.0,0.6959236705248635,0.7324672666769656,2023,7,2,0,1341.0,1229.0,1136.0,1262.857142857143,1175.9285714285713,102.67818426390741
2023-07-27,1411.0,57.0,0.6998655573591142,0.7300161266210614,2023,7,3,0,1424.0,1162.0,1025.0,1298.4285714285713,1203.5,105.0188191748317
2023-07-28,1402.0,47.0,0.6961880186687991,0.7205847596764023,2023,7,4,0,1411.0,1287.0,1063.0,1314.857142857143,1227.7142857142858,111.71455973626078
2023-07-29,1446.0,47.0,0.670817787428471,0.7021496293348184,2023,7,5,1,1402.0,1288.0,1071.0,1337.4285714285713,1254.5,120.96260736639336
2023-07-30,1282.0,51.0,0.6591415985959657,0.6933839735847398,2023,7,6,1,1446.0,1136.0,967.0,1358.2857142857142,1277.0,88.73690379521972
2023-07-31,1306.0,63.0,0.6746084329984064,0.6957802257883711,2023,7,0,0,1282.0,1202.0,1037.0,1373.142857142857,1296.2142857142858,63.25722243665355
2023-08-01,1615.0,43.0,0.6873081542707271,0.7166588694471372,2023,8,1,0,1306.0,1341.0,1231.0,1412.2857142857142,1323.642857142857,108.58593261481465
2023-08-02,1581.0,48.0,0.6944028420507286,0.7261583896566238,2023,8,2,0,1615.0,1424.0,1229.0,1434.7142857142858,1348.7857142857142,126.19523800509486
2023-08-03,1603.0,46.0,0.6941502459632038,0.7253831078740645,2023,8,3,0,1581.0,1411.0,1162.0,1462.142857142857,1380.2857142857142,140.2633577372727
2023-08-04,1737.0,52.0,0.6879144174818171,0.718227191023933,2023,8,4,0,1603.0,1402.0,1287.0,1510.0,1412.4285714285713,170.26450011650974
2023-08-05,1633.0,63.0,0.6647172990542681,0.6970535430230395,2023,8,5,1,1737.0,1446.0,1288.0,1536.7142857142858,1437.0714285714287,173.194220732573
2023-08-06,1625.0,65.0,0.6562001763283667,0.6899286982137076,2023,8,6,1,1633.0,1282.0,1136.0,1585.7142857142858,1472.0,132.9695632911164
2023-08-07,1604.0,56.0,0.6654146416602914,0.6961801216541459,2023,8,0,0,1625.0,1306.0,1202.0,1628.2857142857142,1500.7142857142858,50.81572684872111
2023-08-08,1901.0,44.0,0.6855833589208177,0.7212334747928554,2023,8,1,0,1604.0,1615.0,1341.0,1669.142857142857,1540.7142857142858,114.0210924510705
2023-08-09,2015.0,69.0,0.7069128613565594,0.7318946144384497,2023,8,2,0,1901.0,1581.0,1424.0,1731.142857142857,1582.9285714285713,164.79525536374734
2023-08-10,2001.0,57.0,0.6998060257356926,0.7320606507972408,2023,8,3,0,2015.0,1603.0,1411.0,1788.0,1625.0714285714287,181.06996806002994
2023-08-11,1948.0,59.0,0.6980854541927288,0.7242794739376492,2023,8,4,0,2001.0,1737.0,1402.0,1818.142857142857,1664.0714285714287,188.57220418291593
2023-08-12,1893.0,437.0,0.683181001488517,0.7063806415691645,2023,8,5,1,1948.0,1633.0,1446.0,1855.2857142857142,1696.0,170.79492018743468
2023-08-13,1834.0,71.0,0.6791299365536928,0.698855467211692,2023,8,6,1,1893.0,1625.0,1282.0,1885.142857142857,1735.4285714285713,139.16827772066864
2023-08-14,2082.0,57.0,0.6769629288156694,0.7051293117517409,2023,8,0,0,1834.0,1604.0,1306.0,1953.4285714285713,1790.857142857143,84.92910208450624
2023-08-15,2284.0,54.0,0.6986443253929643,0.7255818204205311,2023,8,1,0,2082.0,1901.0,1615.0,2008.142857142857,1838.642857142857,146.54399631875512
2023-08-16,2255.0,56.0,0.697981726764789,0.7357915329671291,2023,8,2,0,2284.0,2015.0,1581.0,2042.4285714285713,1886.7857142857142,173.93184215150023
2023-08-17,2256.0,61.0,0.6983780962586337,0.7338917080235019,2023,8,3,0,2255.0,2001.0,1603.0,2078.8571428571427,1933.4285714285713,189.78973327625442
2023-08-18,2292.0,51.0,0.6946967665109484,0.7293980772444576,2023,8,4,0,2256.0,1948.0,1737.0,2128.0,1973.0714285714287,194.73143899551144
2023-08-19,2301.0,57.0,0.6816698947192472,0.7103417024366067,2023,8,5,1,2292.0,1893.0,1633.0,2186.285714285714,2020.7857142857142,172.4555153128899
2023-08-20,2146.0,60.0,0.6708758278450891,0.7001134599458035,2023,8,6,1,2301.0,1834.0,1625.0,2230.8571428571427,2058.0,83.72261456981688
2023-08-21,2231.0,51.0,0.6739249373024335,0.7026956840765327,2023,8,0,0,2146.0,2082.0,1604.0,2252.1428571428573,2102.785714285714,52.799711398260406
2023-08-22,2699.0,54.0,0.6962237110750545,0.7268000248337811,2023,8,1,0,2231.0,2284.0,1901.0,2311.4285714285716,2159.785714285714,178.32073831783055
2023-08-23,2647.0,56.0,0.6999857190401647,0.7375949722145422,2023,8,2,0,2699.0,2255.0,2015.0,2367.4285714285716,2204.9285714285716,215.35308769758387
2023-08-24,2768.0,68.0,0.7010819437525491,0.7353574101757976,2023,8,3,0,2647.0,2256.0,2001.0,2440.5714285714284,2259.714285714286,254.57602475662117
2023-08-25,2724.0,57.0,0.7021615679255279,0.7278519637198106,2023,8,4,0,2768.0,2292.0,1948.0,2502.285714285714,2315.1428571428573,264.71727955532106
2023-08-26,2673.0,62.0,0.6836736495958395,0.7093493183031078,2023,8,5,1,2724.0,2301.0,1893.0,2555.4285714285716,2370.8571428571427,254.7252488091526
2023-08-27,2438.0,67.0,0.6728948536840478,0.7005174348735775,2023,8,6,1,2673.0,2146.0,1834.0,2597.1428571428573,2414.0,192.91053934507792
2023-08-28,2739.0,67.0,0.674385216888169,0.7052998027886607,2023,8,0,0,2438.0,2231.0,2082.0,2669.714285714286,2460.9285714285716,109.9116528331036
2023-08-29,2939.0,69.0,0.6965654154646115,0.7271631940547739,2023,8,1,0,2739.0,2699.0,2284.0,2704.0,2507.714285714286,150.50581384097268
2023-08-30,2921.0,65.0,0.7066449318441642,0.7365397466125628,2023,8,2,0,2939.0,2647.0,2255.0,2743.1428571428573,2555.285714285714,167.84261335273786
2023-08-31,2875.0,64.0,0.7059465890934151,0.7339819399816079,2023,8,3,0,2921.0,2768.0,2256.0,2758.4285714285716,2599.5,175.19499340511882
2023-09-01,2901.0,79.0,0.698998461825448,0.7231362183617928,2023,9,4,0,2875.0,2724.0,2292.0,2783.714285714286,2643.0,182.03728032605164
2023-09-02,2724.0,64.0,0.6771951687655274,0.6995556505998306,2023,9,5,1,2901.0,2673.0,2301.0,2791.0,2673.214285714286,177.83981556427153
2023-09-03,2563.0,69.0,0.6575656548371348,0.6846231888244113,2023,9,6,1,2724.0,2438.0,2146.0,2808.8571428571427,2703.0,138.386449928249
2023-09-04,2801.0,70.0,0.6565655445045356,0.6840373242926036,2023,9,0,0,2563.0,2739.0,2231.0,2817.714285714286,2743.714285714286,135.11564711450848
2023-09-05,3050.0,60.0,0.6738822530337857,0.6997490468742326,2023,9,1,0,2801.0,2939.0,2699.0,2833.5714285714284,2768.785714285714,156.53738333346053
2023-09-06,3439.0,78.0,0.7019425404192356,0.7277970917124174,2023,9,2,0,3050.0,2921.0,2647.0,2907.5714285714284,2825.3571428571427,279.1629495131601
2023-09-07,3382.0,74.0,0.7063281828901862,0.7381018867190667,2023,9,3,0,3439.0,2875.0,2768.0,2980.0,2869.214285714286,330.376552840243
2023-09-08,3276.0,74.0,0.6980473107169551,0.733956583750058,2023,9,4,0,3382.0,2901.0,2724.0,3033.5714285714284,2908.6428571428573,345.48943888473326
2023-09-09,3085.0,83.0,0.6828814558135777,0.7136114688300075,2023,9,5,1,3276.0,2724.0,2673.0,3085.1428571428573,2938.0714285714284,317.3774979270142
2023-09-10,2758.0,64.0,0.6703504974691469,0.7021705144250241,2023,9,6,1,3085.0,2563.0,2438.0,3113.0,2960.9285714285716,268.7402711416157
2023-09-11,2830.0,70.0,0.6774542973119677,0.7055113785202606,2023,9,0,0,2758.0,2801.0,2739.0,3117.1428571428573,2967.4285714285716,263.29731519788044
2023-09-12,3073.0,76.0,0.7040821996227559,0.7309130779654367,2023,9,1,0,2830.0,3050.0,2939.0,3120.4285714285716,2977.0,262.4619700341776
2023-09-13,3118.0,70.0,0.7044748078545083,0.7430398718009953,2023,9,2,0,3073.0,3439.0,2921.0,3074.5714285714284,2991.0714285714284,222.5292918117102
2023-09-14,3098.0,60.0,0.7030944431356895,0.7398189596950294,2023,9,3,0,3118.0,3382.0,2875.0,3034.0,3007.0,178.71299150668554
2023-09-15,3054.0,68.0,0.7005306196742651,0.7321534415818426,2023,9,4,0,3098.0,3276.0,2901.0,3002.285714285714,3017.9285714285716,145.15820597486
2023-09-16,2770.0,55.0,0.6873442027004836,0.7143941801960462,2023,9,5,1,3054.0,3085.0,2724.0,2957.285714285714,3021.214285714286,162.97516608931434
2023-09-17,2486.0,82.0,0.671492526213762,0.7016212512069028,2023,9,6,1,2770.0,2758.0,2563.0,2918.4285714285716,3015.714285714286,234.94386360906225
2023-09-18,2628.0,68.0,0.6729730655147718,0.7056672423364186,2023,9,0,0,2486.0,2830.0,2801.0,2889.5714285714284,3003.3571428571427,258.80871774514634
2023-09-19,3088.0,72.0,0.7048646273505764,0.7304279590630807,2023,9,1,0,2628.0,3073.0,3050.0,2891.714285714286,3006.0714285714284,260.63621792677344
2023-09-20,3183.0,81.0,0.705834770905188,0.7420703161546698,2023,9,2,0,3088.0,3118.0,3439.0,2901.0,2987.785714285714,270.99384986859235
2023-09-21,3037.0,79.0,0.7048141306006003,0.7396102399065418,2023,9,3,0,3183.0,3098.0,3382.0,2892.285714285714,2963.1428571428573,264.5062786183078
2023-09-22,3174.0,81.0,0.7014076844780753,0.7349740848040294,2023,9,4,0,3037.0,3054.0,3276.0,2909.4285714285716,2955.8571428571427,280.159393407075
2023-09-23,2966.0,85.0,0.6819851648269298,0.7130789468212789,2023,9,5,1,3174.0,2770.0,3085.0,2937.4285714285716,2947.3571428571427,273.6200876779463
2023-09-24,2575.0,65.0,0.6713411223222521,0.7025065025261332,2023,9,6,1,2966.0,2486.0,2758.0,2950.1428571428573,2934.285714285714,250.21419395605344
2023-09-25,2609.0,66.0,0.6795423696248278,0.7083130477171424,2023,9,0,0,2575.0,2628.0,2830.0,2947.4285714285716,2918.5,254.35988752334168
2023-09-26,2919.0,81.0,0.7078980285750646,0.7309062216477337,2023,9,1,0,2609.0,3088.0,3073.0,2923.285714285714,2907.5,246.69867874630512
2023-09-27,2943.0,88.0,0.7004974291943665,0.7372646119315548,2023,9,2,0,2919.0,3183.0,3118.0,2889.0,2895.0,219.79915074131
2023-09-28,2819.0,72.0,0.7105535130716392,0.7353793895463342,2023,9,3,0,2943.0,3037.0,3098.0,2857.8571428571427,2875.0714285714284,210.5852389344448
2023-09-29,2747.0,79.0,0.7016315930200343,0.7279149411329106,2023,9,4,0,2819.0,3174.0,3054.0,2796.8571428571427,2853.1428571428573,159.35958142016534
2023-09-30,2630.0,74.0,0.6813125364710766,0.7107781225316899,2023,9,5,1,2747.0,2966.0,2770.0,2748.8571428571427,2843.1428571428573,150.26468710382395
2023-10-01,2394.0,79.0,0.6617673478590226,0.6977168348415675,2023,10,6,1,2630.0,2575.0,2486.0,2723.0,2836.5714285714284,194.2910188349782
2023-10-02,2305.0,63.0,0.6579302758733125,0.7018721075467664,2023,10,0,0,2394.0,2609.0,2628.0,2679.5714285714284,2813.5,250.00657134207373
2023-10-03,2680.0,66.0,0.686354785689443,0.7253069425421964,2023,10,1,0,2305.0,2919.0,3088.0,2645.4285714285716,2784.3571428571427,227.1320153146314
2023-10-04,2626.0,74.0,0.6917257176018166,0.7363687807245527,2023,10,2,0,2680.0,2943.0,3183.0,2600.1428571428573,2744.5714285714284,185.74483265242216
2023-10-05,2643.0,73.0,0.7004156374076352,0.7354009247260477,2023,10,3,0,2626.0,2819.0,3037.0,2575.0,2716.4285714285716,161.51367331158082
2023-10-06,2580.0,70.0,0.6837747762690328,0.7280061782822651,2023,10,4,0,2643.0,2747.0,3174.0,2551.1428571428573,2674.0,143.16474027174488
2023-10-07,2308.0,70.0,0.673020153262033,0.7064764901769808,2023,10,5,1,2580.0,2630.0,2966.0,2505.1428571428573,2627.0,163.8418226738094
2023-10-08,2131.0,54.0,0.6585382960111907,0.6975925565821152,2023,10,6,1,2308.0,2394.0,2575.0,2467.5714285714284,2595.285714285714,215.5665845646894
2023-10-09,2153.0,66.0,0.6647987692553753,0.7023520880871329,2023,10,0,0,2131.0,2305.0,2609.0,2445.8571428571427,2562.714285714286,240.84533665904587
2023-10-10,2534.0,67.0,0.6910649888548868,0.7261871628318904,2023,10,1,0,2153.0,2680.0,2919.0,2425.0,2535.214285714286,222.83775861958307
2023-10-11,2441.0,196.0,0.7069835572364241,0.7369549056266737,2023,10,2,0,2534.0,2626.0,2943.0,2398.5714285714284,2499.3571428571427,205.3069710966611
2023-10-12,2439.0,84.0,0.7087021640673444,0.7396665145179484,2023,10,3,0,2441.0,2643.0,2819.0,2369.4285714285716,2472.214285714286,177.4118157871262
2023-10-13,2384.0,60.0,0.6926317471283455,0.7337681658627543,2023,10,4,0,2439.0,2580.0,2747.0,2341.4285714285716,2446.285714285714,152.33390642779372
2023-10-14,2254.0,64.0,0.6778801155269489,0.7091395265144104,2023,10,5,1,2384.0,2308.0,2630.0,2333.714285714286,2419.4285714285716,155.64030571107702
2023-10-15,2096.0,71.0,0.677472586227731,0.7008181507239932,2023,10,6,1,2254.0,2131.0,2394.0,2328.714285714286,2398.1428571428573,163.59677491270267
2023-10-16,2118.0,68.0,0.6799293804267378,0.7060767961389368,2023,10,0,0,2096.0,2153.0,2305.0,2323.714285714286,2384.785714285714,170.2612838018012
2023-10-17,2451.0,77.0,0.699451571484718,0.7299805920149862,2023,10,1,0,2118.0,2534.0,2680.0,2311.8571428571427,2368.4285714285716,155.41924866976925
2023-10-18,2425.0,72.0,0.7018586756981487,0.7375946550429873,2023,10,2,0,2451.0,2441.0,2626.0,2309.5714285714284,2354.0714285714284,153.30672646979679
2023-10-19,2435.0,68.0,0.7067123068138825,0.7381092257471967,2023,10,3,0,2425.0,2439.0,2643.0,2309.0,2339.214285714286,152.75034097048484
2023-10-20,2349.0,154.0,0.7001106842768435,0.7297471023670248,2023,10,4,0,2435.0,2384.0,2580.0,2304.0,2322.714285714286,150.44157226843703
2023-10-21,2360.0,81.0,0.6782301890093839,0.7114833535561862,2023,10,5,1,2349.0,2254.0,2308.0,2319.1428571428573,2326.4285714285716,149.90377866176556
2023-10-22,2087.0,88.0,0.6710940095016237,0.7067551687392766,2023,10,6,1,2360.0,2096.0,2131.0,2317.8571428571427,2323.285714285714,152.15828224935893
2023-10-23,2260.0,56.0,0.6798756385357206,0.7144642669739056,2023,10,0,0,2087.0,2118.0,2153.0,2338.1428571428573,2330.9285714285716,128.7354245098929
2023-10-24,2395.0,73.0,0.7000663135555747,0.7364560231572809,2023,10,1,0,2260.0,2451.0,2534.0,2330.1428571428573,2321.0,122.12347381677132
2023-10-25,2483.0,82.0,0.7075469872813743,0.7438555327262444,2023,10,2,0,2395.0,2425.0,2441.0,2338.4285714285716,2324.0,131.25783423305393
2023-10-26,2421.0,84.0,0.7069631280376272,0.7434253993870716,2023,10,3,0,2483.0,2435.0,2439.0,2336.4285714285716,2322.714285714286,129.63777374239805
2023-10-27,2393.0,66.0,0.7051671992460314,0.7352568598655729,2023,10,4,0,2421.0,2349.0,2384.0,2342.714285714286,2323.3571428571427,131.40359493498494
2023-10-28,2396.0,81.0,0.6884786363424349,0.7125353308113587,2023,10,5,1,2393.0,2360.0,2254.0,2347.8571428571427,2333.5,132.88896188325447
2023-10-29,2062.0,77.0,0.6719881700029808,0.7022335326037101,2023,10,6,1,2396.0,2087.0,2096.0,2344.285714285714,2331.0714285714284,141.14733943119256
2023-10-30,2162.0,82.0,0.6692503247206341,0.7068397741580218,2023,10,0,0,2062.0,2260.0,2118.0,2330.285714285714,2334.214285714286,155.073868726609
2023-10-31,2326.0,65.0,0.6938521916974046,0.7287377839661489,2023,10,1,0,2162.0,2395.0,2451.0,2320.4285714285716,2325.285714285714,152.4454625351368
2023-11-01,2112.0,63.0,0.6934827366770783,0.7345012399251593,2023,11,2,0,2326.0,2483.0,2425.0,2267.4285714285716,2302.9285714285716,150.98990820874377
2023-11-02,2136.0,70.0,0.6901095316627945,0.7361479395149945,2023,11,3,0,2112.0,2421.0,2435.0,2226.714285714286,2281.5714285714284,140.75595225485273
2023-11-03,2232.0,79.0,0.702700234711129,0.7326650712182082,2023,11,4,0,2136.0,2393.0,2349.0,2203.714285714286,2273.214285714286,120.79419727441487
2023-11-04,2204.0,67.0,0.6887019562655694,0.7108819144309844,2023,11,5,1,2232.0,2396.0,2360.0,2176.285714285714,2262.0714285714284,86.89786012998316
2023-11-05,2086.0,53.0,0.6777581918806391,0.7014530288327289,2023,11,6,1,2204.0,2062.0,2087.0,2179.714285714286,2262.0,81.97095885232851
2023-11-06,2251.0,67.0,0.6873173272720993,0.711606234462075,2023,11,0,0,2086.0,2162.0,2260.0,2192.4285714285716,2261.3571428571427,85.58788298712501
2023-11-07,2535.0,83.0,0.7128490985293987,0.7382710067505225,2023,11,1,0,2251.0,2326.0,2395.0,2222.285714285714,2271.3571428571427,151.23129557679846
